date,index_id,close,return,source_url,collected_at
2023-09-20,SOX,3398.81,-0.017407,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-09-21,SOX,3338.85,-0.017641,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-09-22,SOX,3365.29,0.007919,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-09-25,SOX,3389.46,0.007182,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-09-26,SOX,3329.62,-0.017655,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-09-27,SOX,3361.41,0.009548,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-09-28,SOX,3420.99,0.017725,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-09-29,SOX,3434.29,0.003888,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-02,SOX,3448.85,0.00424,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-03,SOX,3376.58,-0.020955,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-04,SOX,3424.92,0.014316,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-05,SOX,3406.98,-0.005238,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-06,SOX,3475.21,0.020027,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-09,SOX,3467.35,-0.002262,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-10,SOX,3512.07,0.012897,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-11,SOX,3537.83,0.007335,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-12,SOX,3548.62,0.00305,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-13,SOX,3452.97,-0.026954,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-16,SOX,3502.51,0.014347,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-17,SOX,3474.66,-0.007951,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-18,SOX,3413.45,-0.017616,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-19,SOX,3367.77,-0.013382,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-20,SOX,3316.14,-0.015331,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-23,SOX,3298.54,-0.005307,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-24,SOX,3343.94,0.013764,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-25,SOX,3205.84,-0.041299,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-26,SOX,3188.42,-0.005434,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-27,SOX,3227.09,0.012128,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-30,SOX,3185.18,-0.012987,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-10-31,SOX,3215.89,0.009642,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-01,SOX,3290.95,0.02334,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-02,SOX,3368.54,0.023577,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-03,SOX,3454.57,0.025539,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-06,SOX,3444.89,-0.002802,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-07,SOX,3471.46,0.007713,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-08,SOX,3472.67,0.000349,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-09,SOX,3452.34,-0.005854,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-10,SOX,3591.74,0.040378,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-13,SOX,3556.75,-0.009742,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-14,SOX,3685.57,0.036218,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-15,SOX,3712.09,0.007196,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-16,SOX,3724.1,0.003235,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-17,SOX,3748.65,0.006592,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-20,SOX,3805.81,0.015248,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-21,SOX,3732.79,-0.019186,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-22,SOX,3744.96,0.00326,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-24,SOX,3747.93,0.000793,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-27,SOX,3739.31,-0.0023,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-28,SOX,3718.35,-0.005605,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-29,SOX,3753.36,0.009415,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-11-30,SOX,3724.58,-0.007668,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-01,SOX,3738.27,0.003676,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-04,SOX,3693.44,-0.011992,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-05,SOX,3672.4,-0.005697,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-06,SOX,3645.82,-0.007238,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-07,SOX,3747.54,0.0279,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-08,SOX,3774.17,0.007106,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-11,SOX,3902.39,0.033973,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-12,SOX,3930.18,0.007121,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-13,SOX,3990.95,0.015462,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-14,SOX,4097.47,0.02669,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-15,SOX,4117.0,0.004766,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-18,SOX,4103.79,-0.003209,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-19,SOX,4125.56,0.005305,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-20,SOX,4007.66,-0.028578,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-21,SOX,4118.59,0.027679,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-22,SOX,4132.85,0.003462,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-26,SOX,4207.45,0.018051,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-27,SOX,4214.59,0.001697,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-28,SOX,4208.68,-0.001402,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2023-12-29,SOX,4175.47,-0.007891,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-02,SOX,4023.04,-0.036506,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-03,SOX,3941.21,-0.02034,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-04,SOX,3908.85,-0.008211,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-05,SOX,3933.49,0.006304,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-08,SOX,4062.48,0.032793,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-09,SOX,4064.65,0.000534,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-10,SOX,4048.84,-0.00389,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-11,SOX,4067.9,0.004707,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-12,SOX,4052.43,-0.003803,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-16,SOX,4105.94,0.013204,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-17,SOX,4069.95,-0.008765,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-18,SOX,4206.52,0.033556,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-19,SOX,4375.65,0.040207,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-22,SOX,4386.6,0.002503,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-23,SOX,4415.26,0.006533,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-24,SOX,4483.33,0.015417,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-25,SOX,4472.26,-0.002469,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-26,SOX,4342.1,-0.029104,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-29,SOX,4388.27,0.010633,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-30,SOX,4319.99,-0.01556,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-01-31,SOX,4260.92,-0.013674,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-01,SOX,4280.48,0.004591,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-02,SOX,4336.73,0.013141,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-05,SOX,4388.1,0.011845,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-06,SOX,4338.27,-0.011356,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-07,SOX,4408.73,0.016241,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-08,SOX,4478.01,0.015714,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-09,SOX,4567.3,0.01994,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-12,SOX,4560.04,-0.00159,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-13,SOX,4468.18,-0.020145,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-14,SOX,4565.41,0.021761,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-15,SOX,4558.1,-0.001601,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-16,SOX,4527.68,-0.006674,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-20,SOX,4456.87,-0.015639,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-21,SOX,4446.36,-0.002358,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-22,SOX,4667.37,0.049706,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-23,SOX,4615.03,-0.011214,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-26,SOX,4663.47,0.010496,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-27,SOX,4654.89,-0.00184,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-28,SOX,4602.6,-0.011233,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-02-29,SOX,4726.92,0.027011,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-01,SOX,4929.58,0.042874,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-04,SOX,4981.97,0.010628,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-05,SOX,4879.83,-0.020502,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-06,SOX,4997.93,0.024202,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-07,SOX,5165.83,0.033594,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-08,SOX,4957.78,-0.040274,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-11,SOX,4890.2,-0.013631,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-12,SOX,4992.51,0.020921,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-13,SOX,4868.95,-0.024749,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-14,SOX,4783.65,-0.017519,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-15,SOX,4757.71,-0.005423,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-18,SOX,4757.6,-2.3e-05,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-19,SOX,4712.81,-0.009414,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-20,SOX,4788.18,0.015993,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-21,SOX,4897.88,0.022911,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-22,SOX,4908.26,0.002119,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-25,SOX,4891.49,-0.003417,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-26,SOX,4851.88,-0.008098,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-27,SOX,4899.95,0.009908,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-03-28,SOX,4905.21,0.001073,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-01,SOX,4962.1,0.011598,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-02,SOX,4886.94,-0.015147,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-03,SOX,4903.5,0.003389,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-04,SOX,4756.07,-0.030066,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-05,SOX,4819.13,0.013259,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-08,SOX,4825.39,0.001299,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-09,SOX,4870.81,0.009413,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-10,SOX,4790.35,-0.016519,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-11,SOX,4906.37,0.02422,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-12,SOX,4745.05,-0.03288,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-15,SOX,4679.1,-0.013899,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-16,SOX,4720.53,0.008854,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-17,SOX,4567.31,-0.032458,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-18,SOX,4491.71,-0.016552,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-19,SOX,4306.87,-0.041151,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-22,SOX,4381.92,0.017426,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-23,SOX,4478.8,0.022109,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-24,SOX,4526.2,0.010583,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-25,SOX,4615.04,0.019628,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-26,SOX,4735.29,0.026056,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-29,SOX,4765.79,0.006441,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-04-30,SOX,4673.3,-0.019407,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-01,SOX,4507.68,-0.03544,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-02,SOX,4605.35,0.021667,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-03,SOX,4716.19,0.024068,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-06,SOX,4820.45,0.022107,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-07,SOX,4784.88,-0.007379,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-08,SOX,4790.38,0.001149,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-09,SOX,4759.77,-0.00639,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-10,SOX,4808.03,0.010139,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-13,SOX,4823.09,0.003132,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-14,SOX,4903.93,0.016761,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-15,SOX,5045.08,0.028783,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-16,SOX,5017.54,-0.005459,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-17,SOX,4983.02,-0.00688,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-20,SOX,5090.35,0.021539,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-21,SOX,5074.4,-0.003133,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-22,SOX,5126.81,0.010328,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-23,SOX,5125.98,-0.000162,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-24,SOX,5220.92,0.018521,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-28,SOX,5317.87,0.01857,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-29,SOX,5219.32,-0.018532,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-30,SOX,5173.26,-0.008825,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-05-31,SOX,5123.36,-0.009646,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-06-03,SOX,5152.51,0.00569,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-06-04,SOX,5116.27,-0.007033,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-06-05,SOX,5347.44,0.045183,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-06-06,SOX,5301.68,-0.008557,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-06-07,SOX,5287.24,-0.002724,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-06-10,SOX,5362.4,0.014215,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-06-11,SOX,5365.38,0.000556,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-06-12,SOX,5520.87,0.02898,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-06-13,SOX,5602.42,0.014771,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-06-14,SOX,5598.31,-0.000734,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-06-17,SOX,5688.1,0.016039,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-06-18,SOX,5765.12,0.013541,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
2024-06-20,SOX,5610.01,-0.026905,https://finance.yahoo.com/quote/%5ESOX,2026-07-20T21:56:17+09:00
